,Unnamed: 0,CO,NO2,O3,AQI,AQI_Dominant,AQI_Category,label,viterbi
3767,5593,3.1,128.0,0.1102,205.42340425531916,O3,5,0,0
3768,5594,1.7,103.0,0.0895,160.0263157894737,O3,4,0,0
3769,5595,1.8,116.0,0.0905,162.60526315789474,O3,4,0,0
3770,5596,1.7,95.0,0.0869,153.32105263157897,O3,4,0,0
3771,5597,2.1,107.0,0.0982,182.46315789473684,O3,4,0,0
3772,5598,2.4,108.0,0.0999,186.84736842105264,O3,4,0,0
3773,5599,1.8,94.0,0.0881,156.4157894736842,O3,4,0,0
3774,5600,1.5,84.0,0.0868,153.06315789473686,O3,4,0,0
3775,5603,1.0,76.0,0.0825,141.25,O3,3,0,0
3776,5604,1.4,82.0,0.0901,161.57368421052632,O3,4,0,0
3777,5605,2.4,94.0,0.109,204.1595744680851,O3,5,0,0
3778,5606,3.1,102.0,0.1165,212.0585106382979,O3,5,0,0
3779,5607,3.0,106.0,0.1201,215.85,O3,5,0,0
3780,5608,2.7,108.0,0.1231,219.0095744680851,O3,5,0,0
3781,5609,4.0,152.0,0.1461,243.23297872340424,O3,5,0,0
3782,5610,3.7,160.0,0.1434,240.38936170212764,O3,5,0,0
3783,5611,3.4,133.0,0.1399,236.7031914893617,O3,5,0,0
3784,5612,3.4,147.0,0.1417,238.59893617021277,O3,5,0,0
3785,5613,3.2,135.0,0.1395,236.28191489361703,O3,5,0,0
3786,5614,3.9,135.0,0.1442,241.23191489361702,O3,5,0,0
3787,5615,3.7,129.0,0.1425,239.4414893617021,O3,5,0,0
3788,5616,4.3,117.0,0.1496,246.91914893617022,O3,5,0,0
3789,5617,4.9,116.0,0.1551,252.71170212765955,O3,5,0,0
3790,5618,4.0,109.0,0.1381,234.80744680851063,O3,5,0,0
3791,5619,2.8,96.0,0.1229,218.79893617021276,O3,5,0,0
3792,5620,2.4,90.0,0.1082,203.31702127659574,O3,5,0,0
3793,5621,1.9,82.0,0.0963,177.56315789473683,O3,4,0,0
3794,5622,2.0,86.0,0.0939,171.37368421052633,O3,4,0,0
3795,5623,1.5,72.0,0.0825,141.25,O3,3,0,0
3796,5624,1.3,61.0,0.0811,136.35000000000002,O3,3,0,0
3797,5627,0.5,37.0,0.0589,63.739999999999995,O3,2,0,1
3798,5628,0.4,31.0,0.054,50.0,O3,1,1,1
3799,5629,0.4,30.0,0.0551,51.326666666666675,O3,2,0,1
3800,5630,0.9,41.0,0.0742,112.20000000000002,O3,3,0,0
3801,5631,1.3,64.0,0.0824,140.89999999999998,O3,3,0,0
3802,5632,2.1,74.0,0.1059,72.30434782608695,NO2,2,1,0
3803,5633,2.4,77.0,0.1144,209.8468085106383,O3,5,0,0
3804,5634,2.0,83.0,0.0994,185.55789473684212,O3,4,0,0
3805,5635,1.8,71.0,0.1014,190.71578947368423,O3,4,0,0
3806,5636,1.5,62.0,0.0924,167.50526315789475,O3,4,0,0
3807,5637,1.6,62.0,0.1023,193.03684210526316,O3,4,0,0
3808,5638,2.2,79.0,0.1033,195.61578947368423,O3,4,0,0
3809,5639,2.3,93.0,0.1065,201.52659574468086,O3,5,0,0
3810,5640,6.6,106.0,0.1516,249.02553191489363,O3,5,0,0
3811,5641,4.7,100.0,0.1648,262.92765957446807,O3,5,0,0
3812,5642,4.1,89.0,0.1466,243.7595744680851,O3,5,0,0
3813,5643,4.1,83.0,0.1365,233.12234042553192,O3,5,0,0
3814,5644,2.7,76.0,0.1247,220.69468085106382,O3,5,0,0
3815,5645,2.6,68.0,0.1183,213.95425531914893,O3,5,0,0
3816,5646,3.2,69.0,0.215,315.7978723404255,O3,6,0,0
3817,5647,3.7,77.0,0.2519,354.6606382978723,O3,6,0,0
3818,5648,3.5,68.0,0.1925,292.1010638297872,O3,5,0,0
3819,5651,2.7,49.0,0.1599,257.76702127659576,O3,5,0,0
3820,5652,1.8,45.0,0.1395,236.28191489361703,O3,5,0,0
3821,5653,1.3,51.0,0.1323,228.69893617021276,O3,5,0,0
3822,5654,1.5,51.0,0.1309,227.22446808510637,O3,5,0,0
3823,5655,1.9,62.0,0.1441,241.12659574468086,O3,5,0,0
3824,5656,2.2,74.0,0.183,282.09574468085106,O3,5,0,0
3825,5657,2.6,88.0,0.1704,268.8255319148936,O3,5,0,0
3826,5658,2.7,90.0,0.1576,255.3446808510638,O3,5,0,0
3827,5659,2.5,91.0,0.1305,226.80319148936172,O3,5,0,0
3828,5660,1.5,64.0,0.0991,184.78421052631577,O3,4,0,0
3829,5661,2.0,72.0,0.1148,210.26808510638298,O3,5,0,0
3830,5662,3.1,88.0,0.1307,227.01382978723404,O3,5,0,0
3831,5663,3.7,110.0,0.1386,235.3340425531915,O3,5,0,0
3832,5664,4.0,95.0,0.142,238.91489361702128,O3,5,0,0
3833,5665,4.1,91.0,0.1341,230.59468085106383,O3,5,0,0
3834,5666,3.1,94.0,0.1258,221.8531914893617,O3,5,0,0
3835,5667,3.2,86.0,0.1245,220.4840425531915,O3,5,0,0
3836,5668,3.2,79.0,0.1231,219.0095744680851,O3,5,0,0
3837,5669,2.7,71.0,0.1151,210.5840425531915,O3,5,0,0
3838,5670,2.3,62.0,0.1048,199.4842105263158,O3,4,0,0
3839,5671,1.6,56.0,0.0928,168.53684210526316,O3,4,0,0
3840,5672,1.1,49.0,0.0813,137.04999999999998,O3,3,0,0
3841,5675,0.6,35.0,0.0721,104.85000000000001,O3,3,0,0
3842,5676,0.5,37.0,0.071,101.0,O3,3,0,0
3843,5677,1.5,56.0,0.0951,174.4684210526316,O3,4,0,0
3844,5678,3.4,85.0,0.1336,230.06808510638297,O3,5,0,0
3845,5679,4.4,112.0,0.1489,246.18191489361703,O3,5,0,0
3846,5680,4.4,107.0,0.1558,253.44893617021276,O3,5,0,0
3847,5681,5.8,151.0,0.1944,294.1021276595744,O3,5,0,0
3848,5682,4.9,151.0,0.1782,277.0404255319149,O3,5,0,0
3849,5683,5.1,150.0,0.1921,291.6797872340425,O3,5,0,0
3850,5684,7.5,190.0,0.2039,304.10744680851064,O3,6,0,0
3851,5685,5.8,168.0,0.1912,290.73191489361704,O3,5,0,0
3852,5686,5.9,127.0,0.1827,281.77978723404254,O3,5,0,0
3853,5687,6.8,140.0,0.1919,291.4691489361702,O3,5,0,0
3854,5688,7.9,158.0,0.2013,301.3691489361702,O3,6,0,0
3855,5689,8.0,121.0,0.1919,291.4691489361702,O3,5,0,0
3856,5690,9.2,119.0,0.1927,292.3117021276596,O3,5,0,0
3857,5691,5.9,96.0,0.1573,255.02872340425532,O3,5,0,0
3858,5692,3.7,77.0,0.1325,228.9095744680851,O3,5,0,0
3859,5693,2.6,66.0,0.1203,216.06063829787234,O3,5,0,0
3860,5694,1.1,56.0,0.0947,173.4368421052632,O3,4,0,0
3861,5695,2.6,62.0,0.1106,205.84468085106383,O3,5,0,0
3862,5696,2.2,58.0,0.1045,198.71052631578948,O3,4,0,0
3863,5699,0.5,35.0,0.0748,114.30000000000003,O3,3,0,0
3864,5700,0.7,50.0,0.0833,144.04999999999998,O3,3,0,0
3865,5701,1.3,64.0,0.096,176.78947368421055,O3,4,0,0
3866,5702,2.2,75.0,0.1157,211.21595744680852,O3,5,0,0
3867,5703,3.7,101.0,0.1444,241.44255319148937,O3,5,0,0
3868,5704,3.7,94.0,0.1522,249.65744680851063,O3,5,0,0
3869,5705,3.4,95.0,0.1452,242.2851063829787,O3,5,0,0
3870,5706,3.4,124.0,0.1437,240.70531914893616,O3,5,0,0
3871,5707,2.6,86.0,0.1209,216.69255319148937,O3,5,0,0
3872,5708,2.5,79.0,0.117,212.58510638297872,O3,5,0,0
3873,5709,2.5,87.0,0.119,214.6914893617021,O3,5,0,0
3874,5710,2.7,94.0,0.1278,223.9595744680851,O3,5,0,0
3875,5711,3.2,107.0,0.1305,226.80319148936172,O3,5,0,0
3876,5712,3.7,107.0,0.1364,233.01702127659573,O3,5,0,0
3877,5713,4.6,117.0,0.1428,239.75744680851065,O3,5,0,0
3878,5714,3.3,97.0,0.1285,224.6968085106383,O3,5,0,0
3879,5715,2.4,90.0,0.1143,209.74148936170212,O3,5,0,0
3880,5716,2.8,86.0,0.1235,219.43085106382978,O3,5,0,0
3881,5717,2.7,77.0,0.1208,216.5872340425532,O3,5,0,0
3882,5718,1.8,66.0,0.1041,197.67894736842106,O3,4,0,0
3883,5719,1.1,57.0,0.0897,160.5421052631579,O3,4,0,0
3884,5720,1.2,55.0,0.0862,151.51578947368424,O3,4,0,0
3885,5722,0.6,40.0,0.0747,113.95000000000002,O3,3,0,0
3886,5723,0.5,40.0,0.0727,106.95000000000002,O3,3,0,0
3887,5724,0.7,46.0,0.0799,132.14999999999998,O3,3,0,0
3888,5725,0.8,53.0,0.0807,134.94999999999996,O3,3,0,0
3889,5726,3.5,84.0,0.1324,228.80425531914892,O3,5,0,0
3890,5727,3.6,88.0,0.1404,237.22978723404253,O3,5,0,0
3891,5736,8.7,171.0,0.2204,321.48510638297876,O3,6,0,0
3892,5737,5.8,124.0,0.178,276.82978723404256,O3,5,0,0
3893,5738,4.3,97.0,0.159,256.8191489361702,O3,5,0,0
3894,5739,3.6,92.0,0.1419,238.8095744680851,O3,5,0,0
3895,5740,3.9,96.0,0.1415,238.38829787234042,O3,5,0,0
3896,5741,2.4,74.0,0.118,213.63829787234042,O3,5,0,0
3897,5742,1.6,65.0,0.1015,190.97368421052636,O3,4,0,0
3898,5743,1.8,62.0,0.1014,190.71578947368423,O3,4,0,0
3899,5744,1.5,59.0,0.0938,171.1157894736842,O3,4,0,0
3900,5746,0.5,41.0,0.0723,105.55000000000003,O3,3,0,0
3901,5747,0.4,38.0,0.0702,35.84905660377358,NO2,1,1,1
3902,5748,0.5,43.0,0.0725,106.25,O3,3,0,0
3903,5749,0.8,52.0,0.0836,145.09999999999997,O3,3,0,0
3904,5750,2.0,75.0,0.1129,208.26702127659576,O3,5,0,0
3905,5751,6.2,118.0,0.1718,270.3,O3,5,0,0
3906,5752,4.5,126.0,0.1646,262.71702127659574,O3,5,0,0
3907,5753,4.6,151.0,0.1664,264.6127659574468,O3,5,0,0
3908,5754,3.3,107.0,0.1496,246.91914893617022,O3,5,0,0
3909,5755,3.6,114.0,0.1506,247.9723404255319,O3,5,0,0
3910,5756,4.4,125.0,0.1604,258.2936170212766,O3,5,0,0
3911,5757,4.3,138.0,0.1632,261.2425531914894,O3,5,0,0
3912,5758,5.0,144.0,0.1736,272.1957446808511,O3,5,0,0
3913,5759,8.1,180.0,0.2165,317.37765957446805,O3,6,0,0
3914,5760,8.0,154.0,0.2152,316.0085106382979,O3,6,0,0
3915,5761,3.6,105.0,0.1556,253.2382978723404,O3,5,0,0
3916,5762,2.9,98.0,0.1389,235.64999999999998,O3,5,0,0
3917,5763,2.7,93.0,0.13,226.27659574468086,O3,5,0,0
3918,5764,1.9,76.0,0.1126,207.95106382978724,O3,5,0,0
3919,5765,1.3,69.0,0.0982,182.46315789473684,O3,4,0,0
3920,5766,1.2,66.0,0.0941,171.88947368421054,O3,4,0,0
3921,5767,1.8,76.0,0.101,189.6842105263158,O3,4,0,0
3922,5768,1.9,73.0,0.0985,183.23684210526318,O3,4,0,0
3923,5770,0.9,54.0,0.0791,129.35000000000002,O3,3,0,0
3924,5771,0.5,44.0,0.071,101.0,O3,3,0,0
3925,5772,0.6,45.0,0.0743,112.55000000000003,O3,3,0,0
3926,5773,1.1,58.0,0.0857,55.26086956521739,NO2,2,0,0
3927,5774,2.8,87.0,0.1143,209.74148936170212,O3,5,0,0
3928,5775,2.9,97.0,0.121,216.79787234042553,O3,5,0,0
3929,5776,1.7,80.0,0.106,201.0,O3,5,0,0
3930,5777,2.3,82.0,0.1252,221.22127659574468,O3,5,0,0
3931,5778,3.3,112.0,0.1435,240.49468085106383,O3,5,0,0
3932,5779,3.5,121.0,0.1544,251.9744680851064,O3,5,0,0
3933,5780,3.8,132.0,0.16,257.8723404255319,O3,5,0,0
3934,5781,3.4,141.0,0.1534,250.9212765957447,O3,5,0,0
3935,5782,3.8,130.0,0.1495,246.81382978723403,O3,5,0,0
3936,5783,3.6,113.0,0.1442,241.23191489361702,O3,5,0,0
3937,5784,3.5,101.0,0.134,230.48936170212767,O3,5,0,0
3938,5785,2.8,91.0,0.1231,219.0095744680851,O3,5,0,0
3939,5786,2.5,90.0,0.1128,208.16170212765957,O3,5,0,0
3940,5787,3.1,90.0,0.1188,214.4808510638298,O3,5,0,0
3941,5788,1.8,83.0,0.0998,186.58947368421053,O3,4,0,0
3942,5789,1.6,73.0,0.0944,172.66315789473686,O3,4,0,0
3943,5790,1.9,80.0,0.0928,168.53684210526316,O3,4,0,0
3944,5791,2.0,87.0,0.1037,196.64736842105265,O3,4,0,0
3945,5792,1.4,79.0,0.093,169.05263157894737,O3,4,0,0
3946,5795,0.7,42.0,0.0533,49.351851851851855,O3,1,1,1
3947,5796,0.4,31.0,0.0449,41.574074074074076,O3,1,1,1
3948,5797,0.4,35.0,0.044,40.74074074074074,O3,1,1,1
3949,5798,0.5,51.0,0.0453,48.113207547169814,NO2,1,1,1
3950,5799,0.7,58.0,0.0465,55.26086956521739,NO2,2,1,1
3951,5800,0.7,57.0,0.0457,54.19565217391305,NO2,2,1,1
3952,5801,0.7,63.0,0.0475,60.58695652173913,NO2,2,0,1
3953,5802,1.0,61.0,0.0532,58.45652173913044,NO2,2,1,1
3954,5803,1.0,34.0,0.0526,48.70370370370371,O3,1,0,1
3955,5804,0.9,26.0,0.052,48.148148148148145,O3,1,1,1
3956,5805,0.9,28.0,0.05,46.296296296296305,O3,1,0,1
3957,5806,0.9,50.0,0.0482,47.16981132075472,NO2,1,1,1
3958,5807,1.1,55.0,0.0539,52.06521739130435,NO2,2,0,1
3959,5808,3.2,84.0,0.0943,172.40526315789475,O3,4,0,0
3960,5809,3.1,140.0,0.1016,191.2315789473684,O3,4,0,0
3961,5810,3.1,138.0,0.1063,201.3159574468085,O3,5,0,0
3962,5811,2.3,127.0,0.1034,195.87368421052633,O3,4,0,0
3963,5812,1.8,117.0,0.0864,152.03157894736844,O3,4,0,0
3964,5813,0.8,57.0,0.05,54.19565217391305,NO2,2,1,1
3965,5814,0.9,59.0,0.0537,56.32608695652174,NO2,2,1,1
3966,5815,0.8,62.0,0.0524,59.52173913043478,NO2,2,1,1
3967,5816,0.7,42.0,0.0457,42.31481481481482,O3,1,1,1
3968,5818,0.2,13.0,0.0333,30.83333333333334,O3,1,1,1
3969,5819,0.2,18.0,0.0339,31.38888888888889,O3,1,1,1
3970,5820,0.3,26.0,0.0358,33.148148148148145,O3,1,1,1
3971,5821,0.7,72.0,0.0494,70.17391304347827,NO2,2,0,1
3972,5822,1.7,131.0,0.0828,142.29999999999998,O3,3,0,0
3973,5823,1.8,133.0,0.0769,121.64999999999999,O3,3,0,0
3974,5824,1.5,116.0,0.0714,103.83783783783784,NO2,3,0,0
3975,5825,1.3,117.0,0.0672,104.02702702702703,NO2,3,0,0
3976,5826,1.2,103.0,0.0671,101.37837837837837,NO2,3,0,0
3977,5827,1.3,100.0,0.0631,100.0,NO2,2,1,0
3978,5828,1.8,105.0,0.0805,134.25,O3,3,0,0
3979,5829,1.7,121.0,0.0808,135.29999999999998,O3,3,0,0
3980,5830,2.2,132.0,0.0964,177.82105263157897,O3,4,0,0
3981,5831,3.2,156.0,0.1188,214.4808510638298,O3,5,0,0
3982,5832,5.9,183.0,0.1571,254.81808510638297,O3,5,0,0
3983,5866,0.2,29.0,0.0373,34.53703703703704,O3,1,0,1
3984,5867,0.2,26.0,0.0363,33.611111111111114,O3,1,1,1
3985,5868,0.3,39.0,0.0411,38.05555555555556,O3,1,1,1
3986,5869,0.5,72.0,0.0496,70.17391304347827,NO2,2,1,1
3987,5870,1.4,128.0,0.0738,110.80000000000003,O3,3,0,0
3988,5871,2.0,149.0,0.091,163.89473684210526,O3,4,0,0
3989,5872,1.6,165.0,0.0821,139.85000000000002,O3,3,0,0
3990,5873,1.3,150.0,0.074,111.5,O3,3,0,0
3991,5874,1.4,165.0,0.0852,113.10810810810811,NO2,3,0,0
3992,5875,1.9,175.0,0.0895,160.0263157894737,O3,4,0,0
3993,5876,2.7,145.0,0.1019,192.00526315789477,O3,4,0,0
3994,5877,2.1,98.0,0.0993,185.3,O3,4,0,0
3995,5878,2.4,105.0,0.1043,198.19473684210527,O3,4,0,0
3996,5879,2.7,106.0,0.1111,206.3712765957447,O3,5,0,0
3997,5880,2.5,141.0,0.1087,203.8436170212766,O3,5,0,0
3998,5881,3.7,177.0,0.125,221.01063829787233,O3,5,0,0
3999,5882,4.6,182.0,0.1331,229.54148936170213,O3,5,0,0
4000,5883,3.9,193.0,0.1243,220.27340425531915,O3,5,0,0
4001,5884,2.2,148.0,0.1074,202.4744680851064,O3,5,0,0
4002,5885,2.7,167.0,0.1258,221.8531914893617,O3,5,0,0
4003,5886,2.6,158.0,0.1189,214.58617021276598,O3,5,0,0
4004,5887,2.1,132.0,0.1092,204.37021276595746,O3,5,0,0
4005,5888,1.4,97.0,0.0996,186.07368421052632,O3,4,0,0
4006,5890,1.1,74.0,0.0902,161.83157894736843,O3,4,0,0
4007,5891,1.1,68.0,0.0859,65.91304347826087,NO2,2,1,0
4008,5892,1.1,89.0,0.097,179.3684210526316,O3,4,0,0
4009,5893,1.5,117.0,0.1062,201.21063829787235,O3,5,0,0
4010,5894,3.1,190.0,0.1304,226.69787234042553,O3,5,0,0
4011,5895,6.8,211.0,0.1643,262.40106382978723,O3,5,0,0
4012,5896,5.4,190.0,0.1488,246.07659574468084,O3,5,0,0
4013,5897,4.5,194.0,0.1465,243.65425531914892,O3,5,0,0
4014,5898,3.0,210.0,0.1198,215.53404255319148,O3,5,0,0
4015,5899,2.8,199.0,0.116,211.53191489361703,O3,5,0,0
4016,5900,3.9,178.0,0.1277,223.85425531914893,O3,5,0,0
4017,5901,3.4,184.0,0.1171,212.69042553191488,O3,5,0,0
4018,5902,3.2,186.0,0.1106,205.84468085106383,O3,5,0,0
4019,5903,2.8,168.0,0.1036,196.38947368421054,O3,4,0,0
4020,5904,3.9,187.0,0.1196,215.32340425531916,O3,5,0,0
4021,5905,3.5,166.0,0.117,212.58510638297872,O3,5,0,0
4022,5906,4.7,177.0,0.1312,227.5404255319149,O3,5,0,0
4023,5907,4.6,207.0,0.1251,221.1159574468085,O3,5,0,0
4024,5908,1.2,114.0,0.0805,134.25,O3,3,0,0
4025,5909,1.1,84.0,0.0736,110.10000000000001,O3,3,0,0
4026,5910,1.2,92.0,0.0774,123.39999999999999,O3,3,0,0
4027,5911,1.6,111.0,0.0826,141.60000000000002,O3,3,0,0
4028,5912,0.7,71.0,0.0636,79.09333333333333,O3,2,0,0
4029,5915,0.6,50.0,0.0558,53.61333333333334,O3,2,0,0
4030,5916,0.5,53.0,0.0565,55.900000000000006,O3,2,1,0
4031,5917,0.6,67.0,0.0604,68.64,O3,2,1,0
4032,5918,1.4,113.0,0.0794,130.39999999999998,O3,3,0,0
4033,5919,2.0,140.0,0.0907,163.12105263157898,O3,4,0,0
4034,5920,1.6,116.0,0.0838,145.79999999999998,O3,3,0,0
4035,5921,1.6,122.0,0.0884,157.18947368421055,O3,4,0,0
4036,5922,1.7,116.0,0.0866,152.54736842105265,O3,4,0,0
4037,5923,2.0,118.0,0.0909,163.63684210526316,O3,4,0,0
4038,5924,2.3,125.0,0.099,184.5263157894737,O3,4,0,0
4039,5925,2.4,126.0,0.105,200.0,O3,4,0,0
4040,5926,2.2,135.0,0.1023,193.03684210526316,O3,4,0,0
4041,5927,2.6,140.0,0.1103,205.52872340425532,O3,5,0,0
4042,5928,4.0,163.0,0.1239,219.85212765957448,O3,5,0,0
4043,5929,5.2,178.0,0.1384,235.12340425531914,O3,5,0,0
4044,5930,3.9,160.0,0.1289,225.11808510638298,O3,5,0,0
4045,5931,3.8,166.0,0.118,213.63829787234042,O3,5,0,0
4046,5932,1.6,115.0,0.0855,103.64864864864865,NO2,3,0,0
4047,5933,1.5,107.0,0.0857,102.13513513513513,NO2,3,0,0
4048,5934,1.6,108.0,0.0811,136.35000000000002,O3,3,0,0
4049,5935,1.5,111.0,0.0794,130.39999999999998,O3,3,0,0
4050,5936,1.0,75.0,0.0612,73.36956521739131,NO2,2,0,0
4051,5938,1.3,88.0,0.0807,134.94999999999996,O3,3,0,0
4052,5939,1.0,71.0,0.0702,69.1086956521739,NO2,2,0,0
4053,5940,1.0,75.0,0.0753,116.05000000000003,O3,3,0,0
4054,5941,0.9,86.0,0.0709,85.08695652173913,NO2,2,0,0
4055,5942,2.1,124.0,0.1087,203.8436170212766,O3,5,0,0
4056,5943,2.1,128.0,0.1126,207.95106382978724,O3,5,0,0
4057,5944,3.1,164.0,0.1386,235.3340425531915,O3,5,0,0
4058,5945,3.8,199.0,0.1476,244.8127659574468,O3,5,0,0
4059,5946,3.7,192.0,0.1424,239.33617021276595,O3,5,0,0
4060,5947,3.6,166.0,0.131,227.32978723404256,O3,5,0,0
4061,5948,3.3,133.0,0.1114,206.6872340425532,O3,5,0,0
4062,5949,2.1,118.0,0.1029,194.58421052631581,O3,4,0,0
4063,5950,2.3,133.0,0.1101,205.318085106383,O3,5,0,0
4064,5951,2.1,128.0,0.104,197.42105263157896,O3,4,0,0
4065,5952,1.9,116.0,0.0856,103.83783783783784,NO2,3,0,0
4066,5953,1.9,118.0,0.0836,145.09999999999997,O3,3,0,0
4067,5954,2.3,142.0,0.0894,159.76842105263157,O3,4,0,0
4068,5955,1.7,113.0,0.0696,103.27027027027027,NO2,3,0,0
4069,5956,0.8,59.0,0.0524,56.32608695652174,NO2,2,1,1
4070,5957,0.8,52.0,0.0506,49.056603773584904,NO2,1,1,1
4071,5958,0.8,57.0,0.0453,54.19565217391305,NO2,2,0,1
4072,5959,0.8,58.0,0.0434,55.26086956521739,NO2,2,1,1
4073,5960,0.6,44.0,0.0373,41.509433962264154,NO2,1,1,1
4074,5962,0.3,26.0,0.0305,28.24074074074074,O3,1,1,1
4075,5963,0.3,20.0,0.0286,26.481481481481485,O3,1,1,1
4076,5964,0.2,17.0,0.0268,24.814814814814817,O3,1,1,1
4077,5965,0.2,21.0,0.0261,24.16666666666667,O3,1,1,1
4078,5966,0.3,29.0,0.0274,27.358490566037737,NO2,1,1,1
4079,5967,0.3,39.0,0.0291,36.79245283018868,NO2,1,1,1
4080,5968,0.4,41.0,0.0304,38.679245283018865,NO2,1,1,1
4081,5969,0.4,44.0,0.0301,41.509433962264154,NO2,1,1,1
4082,5970,0.6,54.0,0.0329,51.0,NO2,2,1,1
4083,5971,0.6,62.0,0.035,59.52173913043478,NO2,2,1,1
4084,5972,0.6,62.0,0.038,59.52173913043478,NO2,2,1,1
4085,5973,0.5,48.0,0.0356,45.283018867924525,NO2,1,1,1
4086,5974,0.6,59.0,0.0383,56.32608695652174,NO2,2,1,1
4087,5975,0.7,63.0,0.0429,60.58695652173913,NO2,2,1,1
4088,5976,1.4,78.0,0.0556,76.56521739130434,NO2,2,1,1
4089,5977,1.2,99.0,0.0537,98.93478260869566,NO2,2,0,1
4090,5978,1.1,106.0,0.0554,101.94594594594595,NO2,3,0,0
4091,5979,1.0,97.0,0.0518,96.80434782608697,NO2,2,1,1
4092,5980,0.6,67.0,0.0416,64.84782608695653,NO2,2,1,1
4093,5981,0.8,73.0,0.0433,71.23913043478261,NO2,2,0,1
4094,5982,0.6,62.0,0.0393,59.52173913043478,NO2,2,0,1
4095,5983,0.5,44.0,0.0353,41.509433962264154,NO2,1,1,1
4096,5984,0.3,31.0,0.0314,29.245283018867926,NO2,1,1,1
4097,5987,0.3,22.0,0.0302,27.962962962962965,O3,1,1,1
4098,5988,0.4,41.0,0.0348,38.679245283018865,NO2,1,1,1
4099,5989,0.7,94.0,0.0508,93.6086956521739,NO2,2,1,1
4100,5990,2.0,167.0,0.0936,170.60000000000002,O3,4,0,0
4101,5991,2.4,162.0,0.0944,172.66315789473686,O3,4,0,0
4102,5992,1.8,141.0,0.0843,147.54999999999998,O3,3,0,0
4103,5993,1.6,127.0,0.082,139.5,O3,3,0,0
4104,5994,1.7,116.0,0.0793,130.04999999999998,O3,3,0,0
4105,5995,1.8,104.0,0.0737,110.45000000000002,O3,3,0,0
4106,5996,1.7,111.0,0.0718,103.80000000000003,O3,3,0,0
4107,5997,1.7,114.0,0.0743,112.55000000000003,O3,3,0,0
4108,5998,1.7,121.0,0.0848,149.29999999999998,O3,3,0,0
4109,5999,2.6,164.0,0.0991,184.78421052631577,O3,4,0,0
4110,6000,4.0,194.0,0.1191,214.7968085106383,O3,5,0,0
4111,6001,3.8,175.0,0.1169,212.47978723404256,O3,5,0,0
4112,6002,4.0,180.0,0.1167,212.2691489361702,O3,5,0,0
4113,6003,2.4,147.0,0.0966,178.33684210526317,O3,4,0,0
4114,6004,1.4,112.0,0.0796,131.10000000000002,O3,3,0,0
4115,6005,1.3,94.0,0.0712,101.70000000000002,O3,3,0,0
4116,6006,1.3,91.0,0.0701,90.41304347826087,NO2,2,1,1
4117,6007,1.0,76.0,0.0591,74.43478260869566,NO2,2,1,1
4118,6008,0.8,73.0,0.0609,71.23913043478261,NO2,2,0,1
4119,6010,0.4,32.0,0.0391,36.20370370370371,O3,1,1,1
4120,6011,0.5,40.0,0.0395,37.735849056603776,NO2,1,1,1
4121,6012,0.5,63.0,0.051,60.58695652173913,NO2,2,1,1
4122,6013,0.9,119.0,0.0779,125.14999999999999,O3,3,0,0
4123,6014,3.5,202.0,0.1395,236.28191489361703,O3,5,0,0
4124,6015,5.2,222.0,0.1706,269.03617021276597,O3,5,0,0
4125,6016,4.3,212.0,0.1479,245.1287234042553,O3,5,0,0
4126,6017,3.5,219.0,0.1403,237.1244680851064,O3,5,0,0
4127,6018,2.6,189.0,0.1072,202.26382978723404,O3,5,0,0
4128,6019,2.5,147.0,0.0929,168.79473684210527,O3,4,0,0
4129,6020,2.8,161.0,0.1024,193.2947368421053,O3,4,0,0
4130,6021,2.2,148.0,0.101,189.6842105263158,O3,4,0,0
4131,6022,2.4,148.0,0.1046,198.96842105263158,O3,4,0,0
4132,6023,3.5,188.0,0.1264,222.48510638297873,O3,5,0,0
4133,6024,4.2,206.0,0.1365,233.12234042553192,O3,5,0,0
4134,6025,3.1,168.0,0.1281,224.2755319148936,O3,5,0,0
4135,6026,3.2,171.0,0.1463,243.44361702127662,O3,5,0,0
4136,6027,2.8,171.0,0.1388,235.54468085106384,O3,5,0,0
4137,6028,2.2,142.0,0.1195,215.21808510638297,O3,5,0,0
4138,6029,1.8,134.0,0.1111,206.3712765957447,O3,5,0,0
4139,6030,1.7,107.0,0.0992,185.0421052631579,O3,4,0,0
4140,6031,1.6,121.0,0.1019,192.00526315789477,O3,4,0,0
4141,6032,1.1,85.0,0.0828,142.29999999999998,O3,3,0,0
4142,6034,0.7,68.0,0.0699,99.67333333333332,O3,2,1,0
4143,6035,0.8,69.0,0.0719,104.15000000000003,O3,3,0,0
4144,6036,0.9,81.0,0.0761,118.85000000000001,O3,3,0,0
4145,6037,1.2,92.0,0.083,143.0,O3,3,0,0
4146,6038,3.3,200.0,0.1318,228.1723404255319,O3,5,0,0
4147,6039,3.8,201.0,0.1482,245.44468085106382,O3,5,0,0
4148,6040,3.2,213.0,0.1474,244.60212765957448,O3,5,0,0
4149,6042,3.2,187.0,0.1592,257.02978723404254,O3,5,0,0
4150,6043,4.2,205.0,0.1679,266.19255319148937,O3,5,0,0
4151,6044,4.3,212.0,0.167,265.24468085106383,O3,5,0,0
4152,6045,4.0,198.0,0.165,263.13829787234044,O3,5,0,0
4153,6046,4.1,171.0,0.1692,267.56170212765954,O3,5,0,0
4154,6047,7.8,272.0,0.2155,316.3244680851064,O3,6,0,0
4155,6048,10.2,192.0,0.2452,347.60425531914893,O3,6,0,0
